1	22	-100	-5	-4	0	0	-7	-3	102.57
2	28	37	14	10	-5	-10	-4	2	104.93
3	-18	-5	35	18	-1	-10	-1	8	107.19
4	-8	-33	1	11	8	-2	4	3	107.19
5	58	-5	19	8	-6	-3	-6	2	112.01
6	11	11	0	8	5	4	7	3	112.38
7	-28	-2	6	0	7	5	4	2	114.93
8	-58	-49	-40	-18	-8	-6	-7	-16	117.92
9	16	36	7	2	1	-1	1	-1	117.92
10	75	44	2	8	-2	-2	2	9	120.28
11	-23	-22	-32	-25	12	10	2	-2	123.04
12	0	81	29	3	-1	-2	-6	5	122.42
13	40	8	58	57	13	15	12	31	122.42
14	0	14	-20	20	2	-13	-4	-9	122.47
15	45	27	13	-5	-19	-19	-15	2	122.74
16	-37	-68	-85	-48	-12	-12	-8	-16	122.08
17	-37	-68	-85	-48	-12	-12	-8	-16	119.88
18	-1	-21	-18	-14	-1	-1	1	-7	119.88
19	103	82	-92	-55	0	-4	-9	-24	116.94
20	39	89	39	30	6	14	12	23	112.7
21	-40	-19	-42	-33	-10	-7	7	-26	112.7
22	-52	-7	-16	14	9	10	6	-6	110.37
23	-27	6	27	24	-13	-18	-13	-2	107.18
24	-103	19	-100	-97	-1	-1	-1	-24	103.08
25	63	100	-69	-27	-13	-6	-4	-10	103.08
26	63	100	-69	-27	-13	-6	-4	-10	98.06
27	58	-26	-22	-29	-21	-36	-25	10	89.34
28	72	55	-91	-88	-1	9	5	-20	87.21
29	0	86	35	25	-6	-12	-2	1	87.21
30	-18	75	-79	-30	-5	-1	-4	-22	83.77
31	64	90	30	11	-5	-12	-5	14	78.46
32	-81	-79	28	58	1	-3	-3	1	74.63
33	96	57	12	-23	-3	-4	0	15	59.65
34	-110	-65	88	118	27	18	12	16	59.65
35	26	31	-68	-37	-15	-4	-6	-6	57.8
36	-80	-103	108	117	18	6	-2	-36	53.83
37	-6	63	-54	-54	-19	-14	-5	25	53.83
38	14	18	105	80	-6	-11	-5	9	52.74
39	-87	-128	12	-3	7	10	-2	-36	71.06
40	30	58	91	39	18	12	5	7	54.52
41	-40	-9	-27	-48	-14	-17	-9	-5	53.52
42	-98	-111	-27	24	10	13	5	-19	53.52
43	-61	6	86	47	9	7	3	6	52.9
44	127	126	-67	-58	-13	-3	9	13	52.32
45	111	125	-70	11	2	-3	-3	-6	52.32
46	-111	-75	10	-21	-8	-3	-10	-3	51.96
47	-25	-40	34	-4	-7	-1	9	24	51.85
48	-109	-69	1	-66	-13	-7	-20	-29	51.85
49	-128	-128	-106	82	3	-7	-13	-33	51.85
50	108	47	41	25	6	-10	-31	12	51.86
51	100	93	26	-33	9	-3	21	15	52.53
52	-30	58	-4	10	-4	-13	-13	0	53.41
53	-65	1	18	12	11	8	-8	-11	53.41
54	44	23	26	58	11	6	5	17	50.55
55	-93	-108	-36	-28	-14	-10	-5	-13	52.3
56	86	72	-10	-3	4	-2	-16	20	53.69
57	68	58	-10	-10	-4	-5	1	19	53.69
58	38	57	-7	-19	5	7	1	9	54.62
59	79	68	20	-18	-4	-3	15	-17	55.27
60	104	44	61	-20	-1	2	3	-7	66.93
61	81	71	17	-14	10	8	-14	-2	62.94
62	-2	-1	-10	1	8	0	-10	-17	62.94
63	-2	-1	-10	1	8	0	-10	-17	72.86
64	88	72	53	6	-2	1	7	14	69.34
65	-17	-80	-10	18	2	6	-8	-5	79.84
66	-110	-57	-13	-2	-4	-5	9	-8	79.84
67	-109	-32	43	71	-4	-5	-20	10	75.83
68	-49	-17	-4	-4	-10	-22	-33	16	85.72
69	-4	-19	-26	-17	-9	4	78	40	85.72
70	-12	12	-6	1	13	8	-5	-3	80.31
71	88	59	9	2	-9	-23	9	25	91.56
72	69	106	31	12	-11	-12	19	-40	92.63
73	-69	2	-29	-22	0	-15	62	9	92.63
74	-10	-5	-19	-3	0	13	-55	-15	93.28
75	52	94	3	-21	-5	2	25	-8	96.4
76	20	10	17	4	10	7	-4	17	98.03
77	26	34	3	2	1	-8	2	17	98.03
78	-66	-39	-9	-4	9	12	26	-12	100.42
79	-121	-87	32	12	-6	-9	-22	8	104.58
