1	-41	-43	-5	-10	-10	-9	-23	-2	91.48
2	-128	-122	-96	-62	-11	-19	15	-37	93.88
3	66	78	-16	-4	4	6	-15	-5	96.82
4	-42	-23	20	18	-11	-5	-44	-4	100.51
5	-92	-83	-31	-6	11	29	-26	-16	100.51
6	127	110	-7	-8	-4	-3	26	2	101.1
7	36	15	2	-2	-8	-13	71	35	101.98
8	73	94	-24	-16	-6	19	70	36	103.99
9	-37	-106	22	16	-2	-14	12	17	103.99
10	62	38	-72	-55	1	3	26	-16	106.19
11	-49	-45	-25	-20	-5	-9	8	-1	107.95
12	17	18	43	65	12	8	24	11	110.18
13	-4	14	28	41	1	-8	-60	-17	114.09
14	67	9	68	17	6	-4	3	28	114.09
15	17	38	-39	-27	-8	-5	-24	16	113.03
16	67	38	-6	-9	-1	14	-64	0	114.05
17	43	12	33	9	11	-2	49	-8	114.69
18	64	37	-121	-68	0	6	-34	-26	114.69
19	-29	-23	39	26	8	6	-10	14	114.91
20	-12	-8	-87	-28	-20	-40	12	-32	114.6
21	42	5	88	85	8	-16	-37	41	112.05
22	51	-47	-64	-51	-15	-18	-100	-3	112.05
23	63	71	53	-1	-17	14	15	40	108.42
24	-109	-108	-104	-115	-9	-18	-21	-47	104.42
25	-128	-128	-34	-33	8	34	-2	2	97.85
26	-32	-18	58	40	-14	-8	14	6	97.85
27	71	16	-128	-128	-12	-7	2	13	93.44
28	-128	-128	-34	-89	-10	3	-16	-1	83.02
29	-127	-105	-58	8	6	16	-2	-32	80.34
30	14	18	127	126	11	14	-9	77	80.34
31	111	-67	-126	-120	-2	9	35	-44	82.48
32	-9	-61	1	23	-13	-63	-31	-11	68.95
33	80	116	-128	-128	-13	-5	51	-47	73.13
34	-54	83	125	64	1	5	22	21	73.13
35	-44	-57	-124	-111	4	-2	23	-38	68.26
36	56	71	-64	-27	1	-8	-57	23	64.36
37	-27	28	-72	-46	-3	7	-4	5	61.53
38	19	0	113	91	5	-2	-10	54	58.11
39	-8	55	-99	-95	-5	-16	23	-20	58.11
40	-68	-23	127	111	20	-7	-19	-5	50.77
41	123	13	-60	-57	-10	0	8	16	48.15
42	-60	-113	53	43	-29	-3	41	-14	45.31
43	-97	-102	-128	-128	-1	27	-11	-123	43.57
44	-111	-8	105	103	-11	-21	18	30	43.57
45	-54	3	-10	-67	-19	4	-7	-9	40.5
46	108	69	-128	-128	3	30	-5	-6	47.93
47	100	99	78	94	-32	-34	-13	62	48.24
48	-40	-31	-128	-128	13	54	17	-17	48.24
49	52	83	80	65	-1	-21	-18	34	49.22
50	-56	-75	-78	-124	17	6	8	-39	49.78
51	-35	-62	-72	-67	-18	-10	-4	0	45.13
52	44	-106	-22	-32	20	20	-29	36	45.13
53	44	-106	-22	-32	20	20	-29	36	45.41
54	-107	51	-22	-48	19	18	-26	-29	45.17
55	24	-2	-16	32	1	5	16	-6	45.63
56	42	-22	67	75	-7	-15	22	17	45.63
57	30	-45	-90	-128	-3	7	-9	-22	48.77
58	-25	26	9	-3	11	22	21	-5	49.97
59	75	75	26	8	-8	-10	-26	-2	51.41
60	35	-16	-9	-22	10	-7	-15	-19	51.41
61	35	-16	-9	-22	10	-7	-15	-19	62.08
62	69	30	-47	-43	15	11	-86	-46	64.59
63	-54	-72	4	23	2	27	103	-45	68.66
64	-40	15	26	21	1	1	10	22	68.66
65	83	74	-4	-35	-6	-4	-2	12	72.45
66	-18	-3	-23	-12	5	9	45	-5	75.83
67	127	-64	17	-18	0	-15	11	38	79.27
68	-35	-4	-52	-24	-13	-18	-19	23	82.75
69	106	101	-10	-11	2	-12	-46	15	86.21
70	-12	38	4	28	5	-15	-8	-13	86.21
71	-61	0	-17	-1	-18	-22	-3	-13	89.28
72	-79	-89	-10	-19	-17	-18	8	14	92.75
73	10	40	2	8	5	-8	21	-14	92.75
74	-41	-26	-11	-4	-5	0	-1	-60	96.51
75	-52	-123	-15	2	7	12	-37	18	102.26
76	2	29	-32	-14	8	-6	-1	39	97.29
77	127	102	10	9	-3	-11	4	21	105.1
78	10	5	0	-12	9	17	-2	11	105.1
