0.231	0.317	0.361	0.49	0.471	0.38	0.43	0.403	0.364	0.395	0.342	0.291	0.425	0.412	0.333	0.412
0.374	0.297	0.354	0.5	0.536	0.368	0.248	0.259	0.234	0.334	0.411	0.393	0.342	0.259	0.206	0.282
0.184	0.207	0.233	0.241	0.352	0.339	0.3	0.358	0.296	0.254	0.322	0.471	0.456	0.326	0.335	0.342
0.534	0.577	0.593	0.508	0.427	0.417	0.322	0.216	0.293	0.426	0.442	0.471	0.426	0.398	0.389	0.434
0.322	0.43	0.822	1	0.82	0.692	0.651	0.667	0.763	0.761	0.796	0.755	0.816	0.679	0.578	0.791
0.573	0.581	0.678	0.809	0.7	0.507	0.658	0.784	0.723	0.632	0.712	0.725	0.526	0.489	0.495	0.637
0.529	0.512	0.445	0.462	0.594	0.591	0.584	0.545	0.502	0.622	0.645	0.536	0.439	0.467	0.471	0.451
0.627	0.557	0.554	0.676	0.588	0.51	0.573	0.596	0.568	0.473	0.544	0.694	0.606	0.478	0.627	0.619
0.98	0.988	1	0.992	0.98	0.981	0.969	0.921	0.831	0.75	0.739	0.791	0.836	0.853	0.865	0.891
