0.677	0.684	0.93	0.977	0.824	0.843	0.752	0.725	0.859	0.833	0.791	0.755	0.675	0.718	0.775	0.875
0.857	1	0.926	0.879	0.756	0.672	0.792	0.784	0.871	0.949	0.92	0.828	0.887	0.892	0.784	0.795
0.433	0.503	0.552	0.743	0.74	0.655	0.561	0.359	0.524	0.736	0.808	0.828	0.725	0.576	0.552	0.666
0.561	0.672	0.765	0.854	0.806	0.69	0.619	0.51	0.384	0.518	0.61	0.611	0.602	0.436	0.44	0.6
0.623	0.583	0.497	0.467	0.508	0.587	0.717	0.782	0.83	0.924	0.967	1	0.987	0.913	0.81	0.693
0.138	0.164	0.177	0.193	0.188	0.15	0.128	0.308	0.315	0.165	0.176	0.259	0.32	0.302	0.323	0.282
0.105	0.218	0.277	0.264	0.256	0.257	0.27	0.273	0.286	0.275	0.241	0.255	0.261	0.25	0.228	0.228
0.15	0.176	0.2	0.257	0.32	0.335	0.414	0.355	0.159	0.293	0.41	0.432	0.363	0.282	0.388	0.423
0.174	0.159	0.355	0.356	0.214	0.293	0.326	0.353	0.39	0.367	0.328	0.36	0.425	0.369	0.272	0.265
