1	-30	-103	-12	-2	5	17	-21	-16	98.61
2	127	127	15	-17	1	5	31	-5	100.15
3	28	115	27	-3	13	14	-23	25	101.38
4	29	-93	5	-7	-11	-33	31	-9	101.38
5	47	34	4	23	27	54	-76	41	102.79
6	-59	-78	-22	12	-10	14	-41	-51	103.53
7	77	-74	4	43	27	8	35	28	103.53
8	127	127	-5	-2	-5	-26	-19	-43	104.19
9	-15	-86	15	5	17	77	-98	46	104.73
10	-70	-41	-6	-52	-29	16	-80	-26	104.73
11	61	127	14	5	-16	-111	61	-103	105.48
12	10	-43	-3	-36	-6	-14	34	28	106.45
13	-92	-41	-37	-60	-35	-61	25	-63	108.15
14	-27	48	-18	-10	-15	-21	45	9	108.15
15	-114	-128	-2	-32	-14	-2	-65	10	109.59
16	54	120	-9	-18	-18	-43	108	-52	111.89
17	6	-79	-9	60	52	112	-77	9	111.89
18	5	45	100	94	5	5	-60	31	113.59
19	124	96	-15	-93	-25	-52	-34	-9	114.7
20	87	-25	15	-11	-26	-41	68	-17	114.7
21	-102	-73	-90	-117	-32	19	-93	-80	115.35
22	127	91	-10	-7	5	-18	5	-13	115.53
23	57	62	-65	-82	-67	-74	90	66	115.55
24	90	50	-49	-20	13	22	-58	-29	115.55
25	82	25	-36	-46	-2	-27	17	-59	114.93
26	127	39	6	35	15	40	-25	68	114.15
27	92	103	-57	-94	-58	-106	126	-62	111.79
28	44	89	74	74	24	27	-116	-12	111.79
29	34	-31	-19	70	52	69	-44	-8	107.85
30	48	-44	-52	-34	25	12	-38	-30	107.85
31	-58	54	-66	-75	11	3	-89	-91	104.33
32	-70	-99	-43	17	42	62	-63	-23	100.96
33	-32	-81	-31	-78	-25	-1	37	-23	100.96
34	9	73	-55	-43	-18	-18	4	-26	97.73
35	116	104	-62	-128	-44	-30	66	70	94.89
36	60	52	-16	-49	3	11	-23	62	92.66
37	-65	30	46	92	58	75	-119	-3	92.66
38	-96	-72	11	-17	-82	-91	70	-36	79.9
39	-72	-105	91	111	67	34	27	6	79.9
40	106	100	91	-23	-45	-41	13	61	80.16
41	127	112	-87	-115	-46	-79	109	-42	70.1
42	-110	-96	-91	-103	-13	5	-64	-90	70.1
43	118	112	9	-117	-14	0	47	50	61.63
44	20	-36	-113	-28	-53	-33	-3	10	61.29
45	42	-86	40	51	-65	-53	-54	48	60.09
46	42	-86	40	51	-65	-53	-54	48	60.09
47	85	44	14	-115	-76	-16	87	-55	57.78
48	11	-28	-80	68	-31	-83	-119	6	56.11
49	127	127	-36	-76	-50	-19	20	8	56.11
50	127	91	-33	107	-21	-23	-1	127	54.22
51	-128	-128	55	51	83	49	-12	-102	52.87
52	101	40	36	-113	-70	-47	15	7	52.87
53	-2	-128	-121	-20	-39	-26	-2	-8	49.8
54	-53	-69	81	92	25	0	-53	38	48.89
55	-35	9	-91	-128	-19	9	-10	-62	48.89
56	-17	82	-11	-11	5	6	-19	-17	49.5
57	127	127	-22	-74	-47	-14	40	82	48.95
58	101	-101	-42	-66	-13	3	48	25	48.95
59	-15	0	-20	-25	-18	-12	32	-34	48.59
60	-69	-115	14	87	24	28	-128	46	48.59
61	-3	-128	-34	83	22	7	-36	6	48.39
62	26	-29	18	9	1	-9	23	25	49.34
63	82	-12	27	7	-10	-16	102	34	49.9
64	28	118	44	-21	-1	16	44	2	49.9
65	89	93	45	70	18	29	-19	-7	50.49
66	-7	8	25	-2	-2	2	-93	-36	52.54
67	63	38	-24	-2	-6	-24	-34	13	52.54
68	45	-30	-101	-50	5	37	-63	32	54.15
69	-125	-98	-7	1	32	19	-75	-15	55.34
70	-128	-128	-95	39	16	15	-76	-76	55.34
71	-23	-30	-54	-75	-3	10	-2	-8	56.54
72	37	41	20	-9	-11	-26	61	5	58
73	127	127	26	-9	14	47	73	4	58
74	-30	5	6	2	-4	-49	-57	-9	64.81
75	93	108	16	-1	0	2	0	-35	67.47
76	19	-11	27	89	19	-39	32	29	75.74
77	-128	-128	-109	-33	6	9	-128	44	75.74
78	-128	-128	-46	5	-6	10	-8	-12	77.16
79	19	-62	11	-11	-10	30	56	11	79.01
80	-57	-46	-13	30	17	3	-72	-6	79.01
81	-74	-82	4	30	2	0	35	22	90.29
82	-31	-5	-6	-17	3	32	41	39	90.29
83	45	28	-11	-18	-2	-9	16	-39	89.8
84	36	-33	-11	18	2	-21	10	-11	90.5
85	101	61	39	22	12	17	-42	15	90.5
86	69	26	-4	-8	17	11	-99	1	91.35
87	-90	-105	-20	24	14	1	-67	22	92.47
88	120	58	29	52	38	42	-39	22	96.08
